"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN CONSUMPTION (tons)","NITROGEN SHARE IN NPK (Percent)","NITROGEN PER HA OF NCA (Kg per ha)","NITROGEN PER HA OF GCA (Kg per ha)","PHOSPHATE CONSUMPTION (tons)","PHOSPHATE SHARE IN NPK (Percent)","PHOSPHATE PER HA OF NCA (Kg per ha)","PHOSPHATE PER HA OF GCA (Kg per ha)","POTASH CONSUMPTION (tons)","POTASH SHARE IN NPK (Percent)","POTASH PER HA OF NCA (Kg per ha)","POTASH PER HA OF GCA (Kg per ha)","TOTAL CONSUMPTION (tons)","TOTAL PER HA OF NCA (Kg per ha)","TOTAL PER HA OF GCA (Kg per ha)"
"96","1990","7","Maharashtra","Thane","8424.0","67.7","23.88","23.26","1833.0","14.7","5.2","5.06","2194.0","17.6","6.22","6.06","12451.0","35.3","34.38"
"96","1991","7","Maharashtra","Thane","9776.0","66.4","36.52","34.53","2222.0","15.1","8.3","7.85","2728.0","18.5","10.19","9.64","14726.0","55.01","52.02"
"96","1992","7","Maharashtra","Thane","9758.0","75.9","33.66","31.96","1764.0","13.7","6.08","5.78","1329.0","10.3","4.58","4.35","12851.0","44.33","42.09"
"96","1993","7","Maharashtra","Thane","10039.0","85.3","34.64","32.85","975.0","8.3","3.36","3.19","755.0","6.4","2.61","2.47","11769.0","40.61","38.51"
"96","1994","7","Maharashtra","Thane","9569.0","78.4","33.02","31.31","1737.0","14.2","5.99","5.68","905.0","7.4","3.12","2.96","12211.0","42.14","39.96"
"96","1995","7","Maharashtra","Thane","10298.0","77.4","35.55","33.71","1625.0","12.2","5.61","5.32","1389.0","10.4","4.79","4.55","13312.0","45.95","43.57"
"96","1996","7","Maharashtra","Thane","12631.0","77.4","43.6","41.35","2494.0","15.3","8.61","8.16","1195.0","7.3","4.12","3.91","16320.0","56.33","53.42"
"96","1997","7","Maharashtra","Thane","12628.0","74.6","34.51","31.98","2279.0","13.5","6.23","5.77","2011.0","11.9","5.5","5.09","16918.0","46.24","42.84"
"96","1998","7","Maharashtra","Thane","13504.0","79.6","36.36","33.2","2017.0","11.9","5.43","4.96","1434.0","8.5","3.86","3.53","16955.0","45.65","41.69"
"96","1999","7","Maharashtra","Thane","15100.0","77.9","42.48","38.45","2430.0","12.5","6.84","6.19","1847.0","9.5","5.2","4.7","19377.0","54.51","49.34"
"96","2000","7","Maharashtra","Thane","13443.0","79.5","54.96","51.58","2075.0","12.3","8.48","7.96","1391.0","8.2","5.69","5.34","16909.0","69.13","64.88"
"96","2001","7","Maharashtra","Thane","13942.0","79.3","57.0","53.5","2153.0","12.3","8.8","8.26","1477.0","8.4","6.04","5.67","17572.0","71.84","67.43"
"96","2002","7","Maharashtra","Thane","13774.0","77.6","56.31","52.88","2190.0","12.3","8.95","8.41","1782.0","10.0","7.29","6.84","17746.0","72.55","68.12"
"96","2003","7","Maharashtra","Thane","14213.0","75.2","58.11","56.72","2684.0","14.2","10.97","10.71","2010.0","10.6","8.22","8.02","18907.0","77.3","75.45"
"96","2004","7","Maharashtra","Thane","14990.0","77.6","61.28","59.82","2270.0","11.7","9.28","9.06","2064.0","10.7","8.44","8.24","19324.0","79.0","77.11"
"96","2005","7","Maharashtra","Thane","16542.0","77.1","79.68","67.63","2555.0","11.9","12.31","10.45","2351.0","11.0","11.32","9.61","21448.0","103.31","87.69"
"96","2006","7","Maharashtra","Thane","18965.0","77.3","77.53","75.83","2951.0","12.0","12.06","11.8","2618.0","10.7","10.7","10.47","24534.0","100.3","98.1"
"96","2007","7","Maharashtra","Thane","20551.0","78.8","84.02","82.17","2658.0","10.2","10.87","10.63","2857.0","11.0","11.68","11.42","26066.0","106.57","104.22"
"96","2008","7","Maharashtra","Thane","18098.0","82.2","73.99","72.36","2059.0","9.3","8.42","8.23","1866.0","8.5","7.63","7.46","22023.0","90.04","88.06"
"96","2009","7","Maharashtra","Thane","17863.0","77.7","73.03","71.42","3346.0","14.6","13.68","13.38","1783.0","7.8","7.29","7.13","22992.0","94.0","91.93"
"96","2010","7","Maharashtra","Thane","15261.0","76.4","62.39","50.79","2769.0","13.9","11.32","9.21","1935.0","9.7","7.91","6.44","19965.0","81.62","66.44"
"96","2011","7","Maharashtra","Thane","15244.0","78.7","62.32","47.06","2468.0","12.7","10.09","7.62","1661.0","8.6","6.79","5.13","19373.0","79.2","59.81"
"96","2012","7","Maharashtra","Thane","16722.0","80.2","68.36","66.86","2218.0","10.6","9.07","8.87","1911.0","9.2","7.81","7.64","20851.0","85.25","83.37"
"96","2013","7","Maharashtra","Thane","17433.0","77.3","71.27","69.7","2994.0","13.3","12.24","11.97","2112.0","9.4","8.63","8.44","22539.0","92.15","90.12"
"96","2014","7","Maharashtra","Thane","9957.0","74.8","42.1","41.14","1826.0","13.7","7.72","7.55","1523.0","11.4","6.44","6.29","13306.0","56.26","54.98"
"96","2015","7","Maharashtra","Thane","15703.0","83.2","66.4","64.89","1955.0","10.4","8.27","8.08","1211.0","6.4","5.12","5.0","18869.0","79.78","77.97"
"96","2016","7","Maharashtra","Thane","14732.0","82.6","59.91","58.6","1850.0","10.4","7.52","7.36","1252.0","7.0","5.09","4.98","17834.0","72.53","70.94"
"96","2017","7","Maharashtra","Thane","6371.0","81.1","25.9","25.33","781.0","9.9","3.17","3.11","703.0","8.9","2.86","2.8","7855.0","31.93","31.23"
"97","1990","7","Maharashtra","Raigad","8881.0","64.0","45.01","41.77","2472.0","17.8","12.53","11.63","2514.0","18.1","12.74","11.83","13867.0","70.28","65.23"
"97","1991","7","Maharashtra","Raigad","12506.0","61.7","67.71","58.03","4949.0","24.4","26.79","22.97","2811.0","13.9","15.22","13.04","20266.0","109.72","94.04"
"97","1992","7","Maharashtra","Raigad","9106.0","78.4","48.33","41.5","826.0","7.1","4.38","3.76","1685.0","14.5","8.94","7.68","11617.0","61.66","52.95"
"97","1993","7","Maharashtra","Raigad","11406.0","78.0","60.48","52.47","1925.0","13.2","10.21","8.85","1294.0","8.8","6.86","5.95","14625.0","77.55","67.27"
"97","1994","7","Maharashtra","Raigad","8449.0","80.2","44.8","38.86","1436.0","13.6","7.61","6.61","652.0","6.2","3.46","3.0","10537.0","55.87","48.47"
"97","1995","7","Maharashtra","Raigad","7531.0","85.9","39.93","34.66","815.0","9.3","4.32","3.75","425.0","4.8","2.25","1.96","8771.0","46.51","40.36"
"97","1996","7","Maharashtra","Raigad","11508.0","79.7","61.02","52.93","2343.0","16.2","12.42","10.78","589.0","4.1","3.12","2.71","14440.0","76.56","66.42"
"97","1997","7","Maharashtra","Raigad","12835.0","67.9","67.55","60.26","3378.0","17.9","17.78","15.86","2702.0","14.3","14.22","12.69","18915.0","99.55","88.8"
"97","1998","7","Maharashtra","Raigad","12220.0","69.3","59.58","51.67","2624.0","14.9","12.79","11.1","2779.0","15.8","13.55","11.75","17623.0","85.92","74.52"
"97","1999","7","Maharashtra","Raigad","13649.0","69.0","67.7","58.86","3117.0","15.8","15.46","13.44","3003.0","15.2","14.9","12.95","19769.0","98.06","85.25"
"97","2000","7","Maharashtra","Raigad","11313.0","73.7","60.02","52.5","2536.0","16.5","13.45","11.77","1497.0","9.8","7.94","6.95","15346.0","81.41","71.21"
"97","2001","7","Maharashtra","Raigad","11562.0","76.1","61.34","53.65","2580.0","17.0","13.69","11.97","1059.0","7.0","5.62","4.91","15201.0","80.64","70.54"
"97","2002","7","Maharashtra","Raigad","11308.0","79.9","59.99","52.47","2162.0","15.3","11.47","10.03","677.0","4.8","3.59","3.14","14147.0","75.05","65.65"
"97","2003","7","Maharashtra","Raigad","10961.0","86.1","58.15","50.86","821.0","6.4","4.36","3.81","952.0","7.5","5.05","4.42","12734.0","67.55","59.09"
"97","2004","7","Maharashtra","Raigad","11600.0","87.0","61.57","53.85","1017.0","7.6","5.4","4.72","721.0","5.4","3.83","3.35","13338.0","70.8","61.92"
"97","2005","7","Maharashtra","Raigad","11097.0","86.1","59.98","58.87","1081.0","8.4","5.84","5.73","704.0","5.5","3.81","3.73","12882.0","69.63","68.34"
"97","2006","7","Maharashtra","Raigad","12789.0","86.0","67.81","59.32","1281.0","8.6","6.79","5.94","799.0","5.4","4.24","3.71","14869.0","78.84","68.97"
"97","2007","7","Maharashtra","Raigad","13250.0","79.7","70.25","61.46","1898.0","11.4","10.06","8.8","1480.0","8.9","7.85","6.86","16628.0","88.17","77.12"
"97","2008","7","Maharashtra","Raigad","11350.0","76.6","60.18","52.64","2464.0","16.6","13.06","11.43","996.0","6.7","5.28","4.62","14810.0","78.53","68.69"
"97","2009","7","Maharashtra","Raigad","11986.0","71.8","63.55","55.59","1638.0","9.8","8.69","7.6","3073.0","18.4","16.29","14.25","16697.0","88.53","77.44"
"97","2010","7","Maharashtra","Raigad","11713.0","72.8","62.1","52.81","2692.0","16.7","14.27","12.14","1694.0","10.5","8.98","7.64","16099.0","85.36","72.58"
"97","2011","7","Maharashtra","Raigad","11554.0","84.4","61.26","49.0","1305.0","9.5","6.92","5.53","830.0","6.1","4.4","3.52","13689.0","72.58","58.05"
"97","2012","7","Maharashtra","Raigad","11443.0","79.7","60.67","53.08","1905.0","13.3","10.1","8.84","1017.0","7.1","5.39","4.72","14365.0","76.17","66.63"
"97","2013","7","Maharashtra","Raigad","11299.0","71.2","59.91","52.41","2952.0","18.6","15.65","13.69","1624.0","10.2","8.61","7.53","15875.0","84.17","73.63"
"97","2014","7","Maharashtra","Raigad","13595.0","80.9","72.12","62.94","1817.0","10.8","9.64","8.41","1392.0","8.3","7.38","6.44","16804.0","89.15","77.8"
"97","2015","7","Maharashtra","Raigad","12719.0","78.9","67.47","59.02","1989.0","12.3","10.55","9.23","1412.0","8.8","7.49","6.55","16120.0","85.52","74.8"
"97","2016","7","Maharashtra","Raigad","10918.0","72.8","58.98","51.48","2457.0","16.4","13.27","11.58","1629.0","10.9","8.8","7.68","15004.0","81.06","70.74"
"97","2017","7","Maharashtra","Raigad","8955.0","78.5","46.91","41.19","1235.0","10.8","6.47","5.68","1219.0","10.7","6.39","5.61","11409.0","59.76","52.48"
"98","1990","7","Maharashtra","Ratnagiri","5474.0","72.6","24.26","23.71","1139.0","15.1","5.05","4.93","924.0","12.3","4.1","4.0","7537.0","33.41","32.64"
"98","1991","7","Maharashtra","Ratnagiri","6003.0","72.0","25.73","24.79","1242.0","14.9","5.32","5.13","1097.0","13.2","4.7","4.53","8342.0","35.76","34.44"
"98","1992","7","Maharashtra","Ratnagiri","5321.0","69.9","21.55","20.76","1241.0","16.3","5.03","4.84","1050.0","13.8","4.25","4.1","7612.0","30.83","29.7"
"98","1993","7","Maharashtra","Ratnagiri","5735.0","79.2","23.22","22.36","861.0","11.9","3.49","3.36","641.0","8.9","2.6","2.5","7237.0","29.3","28.21"
"98","1994","7","Maharashtra","Ratnagiri","5748.0","78.7","23.11","22.27","875.0","12.0","3.52","3.39","682.0","9.3","2.74","2.64","7305.0","29.37","28.3"
"98","1995","7","Maharashtra","Ratnagiri","6292.0","79.2","25.1","24.15","929.0","11.7","3.71","3.57","720.0","9.1","2.87","2.76","7941.0","31.68","30.48"
"98","1996","7","Maharashtra","Ratnagiri","5950.0","80.2","23.7","22.81","862.0","11.6","3.43","3.31","611.0","8.2","2.43","2.34","7423.0","29.56","28.46"
"98","1997","7","Maharashtra","Ratnagiri","6620.0","81.2","26.97","24.84","974.0","11.9","3.97","3.65","563.0","6.9","2.29","2.11","8157.0","33.23","30.61"
"98","1998","7","Maharashtra","Ratnagiri","6408.0","81.4","24.86","22.0","845.0","10.7","3.28","2.9","616.0","7.8","2.39","2.11","7869.0","30.52","27.01"
"98","1999","7","Maharashtra","Ratnagiri","7206.0","77.4","28.24","24.87","1044.0","11.2","4.09","3.6","1063.0","11.4","4.17","3.67","9313.0","36.49","32.15"
"98","2000","7","Maharashtra","Ratnagiri","7960.0","81.2","32.44","31.14","1014.0","10.3","4.13","3.97","824.0","8.4","3.36","3.22","9798.0","39.93","38.33"
"98","2001","7","Maharashtra","Ratnagiri","8254.0","83.0","33.66","32.29","968.0","9.7","3.95","3.79","722.0","7.3","2.94","2.82","9944.0","40.55","38.9"
"98","2002","7","Maharashtra","Ratnagiri","6946.0","79.2","28.36","27.21","988.0","11.3","4.03","3.87","836.0","9.5","3.41","3.27","8770.0","35.81","34.35"
"98","2003","7","Maharashtra","Ratnagiri","6247.0","78.8","25.54","24.49","925.0","11.7","3.78","3.63","755.0","9.5","3.09","2.96","7927.0","32.41","31.07"
"98","2004","7","Maharashtra","Ratnagiri","6198.0","78.3","25.33","24.3","908.0","11.5","3.71","3.56","807.0","10.2","3.3","3.16","7913.0","32.34","31.02"
"98","2005","7","Maharashtra","Ratnagiri","6879.0","77.2","34.9","28.15","1051.0","11.8","5.33","4.3","981.0","11.0","4.98","4.01","8911.0","45.21","36.46"
"98","2006","7","Maharashtra","Ratnagiri","8030.0","75.3","32.88","31.42","1433.0","13.4","5.87","5.61","1204.0","11.3","4.93","4.71","10667.0","43.68","41.73"
"98","2007","7","Maharashtra","Ratnagiri","9161.0","76.3","37.51","35.84","1394.0","11.6","5.71","5.45","1449.0","12.1","5.93","5.67","12004.0","49.16","46.96"
"98","2008","7","Maharashtra","Ratnagiri","6404.0","70.2","26.21","25.04","1429.0","15.7","5.85","5.59","1296.0","14.2","5.3","5.07","9129.0","37.37","35.7"
"98","2009","7","Maharashtra","Ratnagiri","6695.0","70.5","27.4","26.17","1506.0","15.9","6.16","5.89","1294.0","13.6","5.3","5.06","9495.0","38.87","37.12"
"98","2010","7","Maharashtra","Ratnagiri","9319.0","67.4","38.13","24.86","2799.0","20.2","11.45","7.47","1715.0","12.4","7.02","4.58","13833.0","56.6","36.91"
"98","2011","7","Maharashtra","Ratnagiri","6383.0","72.5","26.12","16.24","1658.0","18.8","6.78","4.22","764.0","8.7","3.13","1.94","8805.0","36.03","22.4"
"98","2012","7","Maharashtra","Ratnagiri","6571.0","74.6","25.86","24.74","1240.0","14.1","4.88","4.67","992.0","11.3","3.9","3.73","8803.0","34.64","33.14"
"98","2013","7","Maharashtra","Ratnagiri","6018.0","77.4","23.61","22.83","937.0","12.0","3.68","3.55","825.0","10.6","3.24","3.13","7780.0","30.52","29.51"
"98","2014","7","Maharashtra","Ratnagiri","5961.0","76.9","23.41","22.67","957.0","12.3","3.76","3.64","835.0","10.8","3.28","3.17","7753.0","30.45","29.48"
"98","2015","7","Maharashtra","Ratnagiri","7954.0","66.6","31.34","30.3","2364.0","19.8","9.31","9.01","1623.0","13.6","6.39","6.18","11941.0","47.05","45.49"
"98","2016","7","Maharashtra","Ratnagiri","6221.0","62.5","24.44","23.64","2283.0","22.9","8.97","8.67","1455.0","14.6","5.72","5.53","9960.0","39.14","37.84"
"98","2017","7","Maharashtra","Ratnagiri","6490.0","68.5","25.78","24.92","1772.0","18.7","7.04","6.8","1217.0","12.8","4.84","4.67","9479.0","37.66","36.4"
"99","1990","7","Maharashtra","Nasik","40885.0","58.8","47.01","41.74","17686.0","25.4","20.34","18.05","11017.0","15.8","12.67","11.25","69588.0","80.01","71.04"
"99","1991","7","Maharashtra","Nasik","33686.0","56.1","37.48","34.76","19250.0","32.1","21.42","19.86","7103.0","11.8","7.9","7.33","60039.0","66.81","61.95"
"99","1992","7","Maharashtra","Nasik","45923.0","64.3","51.06","47.21","19615.0","27.5","21.81","20.16","5919.0","8.3","6.58","6.08","71457.0","79.45","73.45"
"99","1993","7","Maharashtra","Nasik","47454.0","67.2","52.91","48.48","16121.0","22.8","17.98","16.47","7073.0","10.0","7.89","7.23","70648.0","78.78","72.18"
"99","1994","7","Maharashtra","Nasik","52194.0","64.3","58.86","53.6","21499.0","26.5","24.24","22.08","7442.0","9.2","8.39","7.64","81135.0","91.49","83.33"
"99","1995","7","Maharashtra","Nasik","43843.0","68.0","49.69","45.46","15154.0","23.5","17.18","15.71","5499.0","8.5","6.23","5.7","64496.0","73.1","66.87"
"99","1996","7","Maharashtra","Nasik","51691.0","69.2","58.49","53.19","17514.0","23.4","19.82","18.02","5487.0","7.3","6.21","5.65","74692.0","84.51","76.85"
"99","1997","7","Maharashtra","Nasik","56984.0","66.1","66.82","60.19","22743.0","26.4","26.67","24.02","6522.0","7.6","7.65","6.89","86249.0","101.14","91.1"
"99","1998","7","Maharashtra","Nasik","65984.0","65.2","74.55","65.24","28867.0","28.5","32.61","28.54","6318.0","6.2","7.14","6.25","101169.0","114.3","100.03"
"99","1999","7","Maharashtra","Nasik","73403.0","63.1","86.14","74.97","34520.0","29.7","40.51","35.26","8378.0","7.2","9.83","8.56","116301.0","136.49","118.78"
"99","2000","7","Maharashtra","Nasik","59747.0","59.9","68.28","62.3","28956.0","29.0","33.09","30.19","11009.0","11.0","12.58","11.48","99712.0","113.96","103.97"
"99","2001","7","Maharashtra","Nasik","59156.0","59.7","67.24","61.74","29001.0","29.3","32.96","30.27","10962.0","11.1","12.46","11.44","99119.0","112.66","103.45"
"99","2002","7","Maharashtra","Nasik","56877.0","58.4","64.62","59.34","30548.0","31.4","34.71","31.87","9945.0","10.2","11.3","10.38","97370.0","110.62","101.59"
"99","2003","7","Maharashtra","Nasik","61209.0","58.6","69.97","64.28","33346.0","31.9","38.12","35.02","9951.0","9.5","11.38","10.45","104506.0","119.46","109.75"
"99","2004","7","Maharashtra","Nasik","67825.0","55.1","77.11","70.1","42068.0","34.2","47.83","43.48","13097.0","10.6","14.89","13.54","122990.0","139.82","127.11"
"99","2005","7","Maharashtra","Nasik","67329.0","55.8","84.91","76.11","37760.0","31.3","47.62","42.69","15650.0","13.0","19.74","17.69","120739.0","152.28","136.49"
"99","2006","7","Maharashtra","Nasik","76220.0","56.1","86.22","76.8","42278.0","31.1","47.83","42.6","17446.0","12.8","19.74","17.58","135944.0","153.78","136.99"
"99","2007","7","Maharashtra","Nasik","76752.0","56.0","86.85","76.93","38708.0","28.3","43.8","38.8","21533.0","15.7","24.37","21.58","136993.0","155.02","137.31"
"99","2008","7","Maharashtra","Nasik","85549.0","53.7","96.94","85.38","52105.0","32.7","59.04","52.0","21793.0","13.7","24.69","21.75","159447.0","180.68","159.13"
"99","2009","7","Maharashtra","Nasik","91858.0","53.6","104.38","93.24","53508.0","31.2","60.8","54.31","26049.0","15.2","29.6","26.44","171415.0","194.79","173.99"
"99","2010","7","Maharashtra","Nasik","94346.0","51.6","107.03","98.38","62596.0","34.2","71.01","65.27","25946.0","14.2","29.43","27.06","182888.0","207.47","190.71"
"99","2011","7","Maharashtra","Nasik","86145.0","52.7","97.53","68.98","59335.0","36.3","67.17","47.51","17918.0","11.0","20.29","14.35","163398.0","184.99","130.84"
"99","2012","7","Maharashtra","Nasik","77097.0","57.1","87.28","77.58","39087.0","29.0","44.25","39.33","18791.0","13.9","21.27","18.91","134975.0","152.81","135.82"
"99","2013","7","Maharashtra","Nasik","91831.0","55.6","105.37","93.31","51200.0","31.0","58.75","52.02","22270.0","13.5","25.55","22.63","165301.0","189.67","167.95"
"99","2014","7","Maharashtra","Nasik","89524.0","54.9","102.81","90.61","47561.0","29.1","54.62","48.14","26118.0","16.0","29.99","26.44","163203.0","187.42","165.19"
"99","2015","7","Maharashtra","Nasik","80910.0","52.0","93.27","81.35","50438.0","32.4","58.14","50.71","24208.0","15.6","27.91","24.34","155556.0","179.32","156.4"
"99","2016","7","Maharashtra","Nasik","90911.0","55.6","104.16","89.92","49507.0","30.3","56.72","48.97","22951.0","14.0","26.3","22.7","163369.0","187.18","161.59"
"99","2017","7","Maharashtra","Nasik","99979.0","50.4","114.88","98.5","64106.0","32.3","73.66","63.16","34212.0","17.3","39.31","33.71","198297.0","227.85","195.37"
"100","1990","7","Maharashtra","Dhule","28781.0","58.2","40.29","35.94","12884.0","26.0","18.03","16.09","7817.0","15.8","10.94","9.76","49482.0","69.26","61.78"
"100","1991","7","Maharashtra","Dhule","27232.0","58.7","37.1","35.18","12093.0","26.1","16.48","15.62","7077.0","15.3","9.64","9.14","46402.0","63.22","59.95"
"100","1992","7","Maharashtra","Dhule","31916.0","65.5","43.42","40.47","12045.0","24.7","16.39","15.27","4760.0","9.8","6.48","6.04","48721.0","66.29","61.78"
"100","1993","7","Maharashtra","Dhule","33272.0","68.3","45.4","41.82","10347.0","21.3","14.12","13.01","5072.0","10.4","6.92","6.38","48691.0","66.44","61.2"
"100","1994","7","Maharashtra","Dhule","39705.0","66.8","54.2","49.57","12919.0","21.7","17.63","16.13","6799.0","11.4","9.28","8.49","59423.0","81.11","74.19"
"100","1995","7","Maharashtra","Dhule","33227.0","67.9","45.38","41.49","10152.0","20.7","13.87","12.68","5587.0","11.4","7.63","6.98","48966.0","66.88","61.14"
"100","1996","7","Maharashtra","Dhule","40679.0","70.0","55.5","50.54","13089.0","22.5","17.86","16.26","4367.0","7.5","5.96","5.43","58135.0","79.31","72.23"
"100","1997","7","Maharashtra","Dhule","44080.0","68.0","62.58","58.13","14797.0","22.8","21.01","19.51","5927.0","9.1","8.41","7.82","64804.0","92.0","85.46"
"100","1998","7","Maharashtra","Dhule","48606.0","71.2","122.65","99.93","13899.0","20.4","35.07","28.58","5742.0","8.4","14.49","11.81","68247.0","172.21","140.31"
"100","1999","7","Maharashtra","Dhule","54200.0","68.8","187.67","143.5","16780.0","21.3","58.1","44.43","7766.0","9.9","26.89","20.56","78746.0","272.67","208.49"
"100","2000","7","Maharashtra","Dhule","25597.0","68.2","58.6","53.23","6979.0","18.6","15.98","14.51","4976.0","13.3","11.39","10.35","37552.0","85.97","78.09"
"100","2001","7","Maharashtra","Dhule","28032.0","68.8","64.25","58.01","7797.0","19.1","17.87","16.14","4899.0","12.0","11.23","10.14","40728.0","93.35","84.29"
"100","2002","7","Maharashtra","Dhule","31878.0","73.8","73.28","65.31","7311.0","16.9","16.81","14.98","4032.0","9.3","9.27","8.26","43221.0","99.36","88.55"
"100","2003","7","Maharashtra","Dhule","29448.0","69.1","67.7","60.18","9019.0","21.2","20.73","18.43","4154.0","9.7","9.55","8.49","42621.0","97.98","87.11"
"100","2004","7","Maharashtra","Dhule","33401.0","65.5","76.68","67.34","12313.0","24.1","28.27","24.82","5296.0","10.4","12.16","10.68","51010.0","117.1","102.84"
"100","2005","7","Maharashtra","Dhule","28565.0","61.5","72.52","65.55","11977.0","25.8","30.41","27.48","5941.0","12.8","15.08","13.63","46483.0","118.01","106.66"
"100","2006","7","Maharashtra","Dhule","32767.0","60.5","75.48","65.64","14548.0","26.9","33.51","29.14","6857.0","12.7","15.8","13.74","54172.0","124.79","108.52"
"100","2007","7","Maharashtra","Dhule","38827.0","59.5","89.48","76.9","15619.0","23.9","36.0","30.93","10803.0","16.6","24.9","21.4","65249.0","150.38","129.23"
"100","2008","7","Maharashtra","Dhule","35074.0","57.8","80.82","69.04","15421.0","25.4","35.53","30.36","10165.0","16.8","23.42","20.01","60660.0","139.77","119.41"
"100","2009","7","Maharashtra","Dhule","38665.0","55.2","89.11","75.9","19601.0","28.0","45.17","38.48","11812.0","16.9","27.22","23.19","70078.0","161.51","137.57"
"100","2010","7","Maharashtra","Dhule","40789.0","52.0","94.07","83.52","23171.0","29.5","53.44","47.44","14524.0","18.5","33.5","29.74","78484.0","181.01","160.7"
"100","2011","7","Maharashtra","Dhule","36309.0","57.8","83.82","79.64","18266.0","29.1","42.17","40.07","8279.0","13.2","19.11","18.16","62854.0","145.09","137.87"
"100","2012","7","Maharashtra","Dhule","39063.0","58.9","90.53","74.08","15537.0","23.4","36.01","29.47","11761.0","17.7","27.26","22.3","66361.0","153.79","125.85"
"100","2013","7","Maharashtra","Dhule","41887.0","61.6","97.14","77.65","14632.0","21.5","33.93","27.13","11433.0","16.8","26.51","21.2","67952.0","157.59","125.98"
"100","2014","7","Maharashtra","Dhule","41525.0","59.8","96.3","76.61","14607.0","21.0","33.88","26.95","13301.0","19.2","30.85","24.54","69433.0","161.02","128.11"
"100","2015","7","Maharashtra","Dhule","39880.0","54.9","92.51","73.59","17600.0","24.2","40.83","32.48","15112.0","20.8","35.05","27.89","72592.0","168.39","133.96"
"100","2016","7","Maharashtra","Dhule","37726.0","58.9","90.62","71.03","14384.0","22.5","34.55","27.08","11957.0","18.7","28.72","22.51","64067.0","153.9","120.63"
"100","2017","7","Maharashtra","Dhule","37893.0","54.9","91.18","70.76","16456.0","23.9","39.6","30.73","14627.0","21.2","35.19","27.31","68976.0","165.97","128.81"
"101","1990","7","Maharashtra","Jalgaon","69925.0","53.5","81.75","65.43","33067.0","25.3","38.66","30.94","27684.0","21.2","32.36","25.9","130676.0","152.77","122.28"
"101","1991","7","Maharashtra","Jalgaon","65142.0","57.2","78.86","64.93","25549.0","22.4","30.93","25.47","23227.0","20.4","28.12","23.15","113918.0","137.92","113.55"
"101","1992","7","Maharashtra","Jalgaon","74508.0","66.7","90.37","69.16","24745.0","22.2","30.01","22.97","12374.0","11.1","15.01","11.49","111627.0","135.39","103.61"
"101","1993","7","Maharashtra","Jalgaon","72158.0","66.4","84.66","64.33","19444.0","17.9","22.81","17.34","17141.0","15.8","20.11","15.28","108743.0","127.59","96.95"
"101","1994","7","Maharashtra","Jalgaon","74739.0","62.8","87.71","65.39","26678.0","22.4","31.31","23.34","17658.0","14.8","20.72","15.45","119075.0","139.74","104.19"
"101","1995","7","Maharashtra","Jalgaon","70735.0","62.2","83.04","62.82","23442.0","20.6","27.52","20.82","19589.0","17.2","23.0","17.4","113766.0","133.56","101.04"
"101","1996","7","Maharashtra","Jalgaon","71824.0","63.9","84.4","61.28","26572.0","23.7","31.22","22.67","13933.0","12.4","16.37","11.89","112329.0","132.0","95.84"
"101","1997","7","Maharashtra","Jalgaon","85198.0","58.0","104.58","91.87","35287.0","24.0","43.31","38.05","26336.0","17.9","32.33","28.4","146821.0","180.21","158.31"
"101","1998","7","Maharashtra","Jalgaon","74901.0","57.2","91.33","73.22","36966.0","28.2","45.07","36.14","19108.0","14.6","23.3","18.68","130975.0","159.71","128.04"
"101","1999","7","Maharashtra","Jalgaon","83502.0","55.2","108.84","86.02","44328.0","29.3","57.78","45.67","23355.0","15.4","30.44","24.06","151185.0","197.06","155.75"
"101","2000","7","Maharashtra","Jalgaon","69628.0","55.1","81.68","52.23","29096.0","23.0","34.13","21.83","27641.0","21.9","32.42","20.73","126365.0","148.23","94.79"
"101","2001","7","Maharashtra","Jalgaon","62549.0","54.4","73.35","47.2","25088.0","21.8","29.42","18.93","27252.0","23.7","31.96","20.56","114889.0","134.74","86.69"
"101","2002","7","Maharashtra","Jalgaon","70487.0","58.5","82.7","53.1","28818.0","23.9","33.81","21.71","21175.0","17.6","24.84","15.95","120480.0","141.36","90.76"
"101","2003","7","Maharashtra","Jalgaon","70340.0","56.6","82.62","51.72","27599.0","22.2","32.42","20.29","26368.0","21.2","30.97","19.39","124307.0","146.0","91.41"
"101","2004","7","Maharashtra","Jalgaon","71173.0","49.9","83.64","49.98","39264.0","27.5","46.14","27.57","32278.0","22.6","37.93","22.67","142715.0","167.72","100.22"
"101","2005","7","Maharashtra","Jalgaon","69918.0","48.9","82.17","79.57","37005.0","25.9","43.49","42.11","36001.0","25.2","42.31","40.97","142924.0","167.97","162.65"
"101","2006","7","Maharashtra","Jalgaon","80208.0","48.1","94.26","59.35","45070.0","27.0","52.97","33.35","41484.0","24.9","48.75","30.69","166762.0","195.98","123.39"
"101","2007","7","Maharashtra","Jalgaon","94338.0","48.0","110.97","72.25","48087.0","24.5","56.57","36.83","54208.0","27.6","63.77","41.52","196633.0","231.31","150.6"
"101","2008","7","Maharashtra","Jalgaon","110747.0","49.5","130.37","87.53","53760.0","24.0","63.28","42.49","59126.0","26.4","69.6","46.73","223633.0","263.25","176.76"
